185200;0;3.141592653589793;-250.0;3.061616997868383e-14;168.02941602573694;588.8964362508939;-0.34657644451345304
149829;108858;3.769912653589793;-202.25403268793974;-146.94661024149488;591.9923687532239;436.69439889404276;0.4610402886851307
57229;176135;4.398232653589793;-77.25354990827348;-237.76435608932198;418.44776191873257;425.8039539954018;-0.5235987755982988
-57230;176135;5.026552653589793;77.255296620681;-237.76378854663844;517.0630936176779;525.71561095529;0.43297799091712064
-149830;108856;5.654872653589793;202.2551122125592;-146.94512439643952;1790.7068118878683;3.4381374264150733;-0.09847536438450738
-185199;-1;7.346410206388043e-06;249.9999999932538;0.0018366025515804906;34.27870067614583;0.0;-0.5235987755982988
-149828;-108859;0.6283273464102064;202.25295315240464;146.94809607861959;1513.5806888223995;66.24576963252142;-0.4117567850013571
-57228;-176136;1.2566473464102061;77.25180319169655;237.76492361917346;952.1444592510121;50.50318340814267;-0.04014384596955328
57232;-176134;1.8849673464102066;-77.25704332891934;237.76322099112275;205.52432418602754;551.2004833911107;-0.4277723116832187
149831;-108855;2.5132873464102072;-202.25619172626315;146.94363854345337;1406.0040839716935;170.1728829988609;0.28069903498603477
