140360;120822;3.85232507851402;-301.49438249153246;-259.5272690757248;1800;0;0
158597;95633;3.6842130867815963;-292.7489535266474;-176.52680854089357;1800;0;0
155165;101107;3.7190987511838243;-263.0140726267889;-171.38256214291175;1800;0;0
13953;184673;4.636975210123253;-22.970241136800098;-304.0118376909261;1800;0;0
-155722;100247;5.711210654160142;319.1604455789642;-205.46209227636226;1800;0;0
-184619;14654;6.203976920380983;263.45747551920635;-20.911793239902227;1800;0;0
-185138;4758;6.257486299270058;302.04501954405333;-7.763966630361632;1800;0;0
-115098;-145090;0.9001597697120398;161.89388703411984;204.07886609958052;1800;0;0
-62035;-174501;1.229228152341144;113.38941885271338;318.9555512617958;1800;0;0
159371;-94338;2.607119033397971;-322.6076782845225;190.96511636072074;1800;0;0
