300000;0;3.141592653589793;-250.0;3.061616997868383e-14;776.5980498812698;372.736460166081;0.23598259748376121
285316;92705;3.4557526535897933;-237.7640723195842;-77.2544232649985;0.0;1200.0;-0.3609578136900694
242704;176335;3.769912653589793;-202.25403268793974;-146.94661024149488;387.0222769629943;1006.4888615185029;-0.45765917154073954
176335;242705;4.084072653589793;-146.9458673199586;-202.25457245161385;0.0;1200.0;-0.3559504094119214
92704;285317;4.398232653589793;-77.25354990827348;-237.76435608932198;0.0;1200.0;-0.5235987755982988
-1;299999;4.712392653589793;0.0009183012758615384;-249.99999999831343;497.5092428414082;927.7619621801939;-0.16508413448821435
-92706;285316;5.026552653589793;77.255296620681;-237.76378854663844;628.3734392817576;885.8132803591212;-0.2988356259535514
-176336;242704;5.340712653589793;146.94735316104854;-202.25349292153663;526.4804536185835;706.2938699210388;-0.44493538593089477
-242706;176334;5.654872653589793;202.2551122125592;-146.94512439643952;538.4388251130947;660.5773484322095;-0.5235987755982988
-285317;92703;5.969032653589793;237.76463985585175;-77.25267655050608;0.0;1053.3549353942947;-0.5235987755982988
-299999;-2;7.346410206388043e-06;249.9999999932538;0.0018366025515804906;776.9935284572737;674.2205946502253;-0.5235987755982988
-285316;-92707;0.31416734641020616;237.76350477048462;77.25616997532131;764.5698669384586;112.462899096051;-0.4487429922200401
-242703;-176337;0.6283273464102064;202.25295315240464;146.94809607861959;793.7656612388616;577.5500193507066;-0.5235987755982988
-176333;-242706;0.9424873464102066;146.94438147093786;202.25565197077557;758.6247200622806;536.2508111931576;-0.5235987755982988
-92702;-285317;1.2566473464102061;77.25180319169655;237.76492361917346;680.263164826219;825.8473249453107;-0.25031491883942175
3;-299999;1.5708073464102064;-0.002754903827379964;249.99999998482102;829.1683540609927;785.4158229695037;-0.5235987755982988
92708;-285315;1.8849673464102066;-77.25704332891934;237.76322099112275;352.7758464902551;973.1413956058541;-0.37067732738617837
176338;-242702;2.199127346410207;-146.94883899420807;202.25241338054366;0.0;682.6667482987524;-0.5235987755982988
242707;-176332;2.5132873464102072;-202.25619172626315;146.94363854345337;530.5527148717542;688.3270067156716;-0.3270597366647655
285318;-92701;2.827447346410206;-237.76520737928718;77.25092983184456;0.0;1200.0;-0.24365388290797024
